Account Number,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Transaction_Date,Customer_Age,Customer_Gender,Account_Type,Account_Age,Avg_Transaction_Amount,Past_Fraud_Count,Device_Type,OS,Browser,Is_Trusted_Device,Transaction_City,Transaction_State,Transaction_Country,Known_Location,Transaction_Frequency,High_Amount_Deviation,Multiple_Devices_Used,Transaction_At_Odd_Hours,Merchant_Category,Is_High_Risk_Merchant,Is_Fraud,Transaction_Timestamp,IP_Address_New,New_Latitude,New_Longitude
100111,212,17.58,Withdrawal,Night,Holiday,64,Female,Savings,11,258.44,3,Laptop,iOS,Safari,1,Seantown,NM,Dominica,1,10,1,1,1,Grocery,0,1,29-03-2024 22:10,35.30.134.186,44.966501,-126.864548
100112,213,265.5,Transfer,Evening,Weekend,23,Female,Business,1,169.02,0,Tablet,Windows,Firefox,1,Lauraside,NC,Peru,1,2,1,1,1,Grocery,1,0,23-03-2024 14:10,115.31.180.157,75.87645,86.310165
100113,214,165.09,Withdrawal,Night,Holiday,24,Female,Business,11,242.51,3,Mobile,Windows,Edge,0,New Matthewhaven,VT,Belarus,1,9,1,1,1,Restaurant,1,0,29-03-2024 15:29,3.131.31.193,-4.187237,19.6956
100114,215,100.35,Deposit,Evening,Weekend,37,Female,Savings,1,173.03,1,Laptop,Android,Safari,1,New Caseyborough,MO,Korea,1,8,1,1,0,Travel,0,0,23-03-2024 12:35,160.8.149.193,41.872811,110.189544
100115,216,205.15,Withdrawal,Evening,Weekday,34,Male,Checking,3,331.01,3,Laptop,Windows,Safari,1,Lambertshire,WA,Kenya,0,7,0,0,1,Clothing,0,0,25-03-2024 00:27,3.86.94.55,44.182326,-61.926734
100116,217,162.8,Withdrawal,Night,Weekday,53,Female,Savings,8,418.19,4,Tablet,Linux,Firefox,1,Elizabethchester,UT,French Southern Territories,0,1,0,0,1,Grocery,0,1,25-03-2024 02:47,31.95.116.255,80.342821,99.716362
100117,218,20.65,Payment,Afternoon,Holiday,25,Male,Savings,13,283.18,1,Tablet,Windows,Chrome,0,South Christopher,DC,Switzerland,1,12,1,0,0,Grocery,1,0,29-03-2024 21:11,217.233.161.61,-13.982705,106.617769
100118,219,223.08,Transfer,Morning,Weekday,77,Male,Checking,7,70.63,2,Tablet,Android,Safari,1,South Eduardo,ME,Barbados,0,3,0,1,0,Electronics,0,0,25-03-2024 11:51,11.186.14.87,14.808045,84.960261
100119,220,77.51,Transfer,Afternoon,Weekend,30,Female,Business,3,472.89,1,Tablet,iOS,Edge,0,South Robert,ID,Andorra,0,9,1,1,0,Grocery,0,0,23-03-2024 18:30,54.212.120.128,73.037132,-48.554376
100120,221,164.73,Transfer,Morning,Weekend,41,Female,Savings,2,182.43,1,Mobile,Windows,Safari,0,Juliamouth,MD,Mexico,0,7,1,0,1,Travel,1,0,23-03-2024 00:47,70.150.239.51,-32.075117,34.873651
100121,222,226.42,Withdrawal,Afternoon,Weekday,63,Female,Business,18,461.53,2,Laptop,Windows,Firefox,0,North Mark,MI,Mauritania,0,6,0,1,0,Travel,0,0,25-03-2024 11:04,154.55.15.156,57.000401,124.800577
100122,223,38.27,Deposit,Evening,Weekday,67,Male,Business,5,415.88,1,Tablet,Android,Edge,1,Shannonton,NY,San Marino,0,7,1,0,0,Grocery,0,0,25-03-2024 05:44,119.46.158.7,-45.740246,2.150363
100123,224,11.66,Payment,Evening,Weekday,48,Female,Business,18,235.91,1,Mobile,iOS,Chrome,0,Lake Robert,HI,Jersey,0,9,1,0,1,Clothing,0,0,25-03-2024 19:56,39.123.62.236,69.814956,-142.710083
100124,225,25.87,Transfer,Night,Holiday,40,Male,Savings,16,75.52,2,Tablet,Windows,Chrome,1,Lake Madisonborough,SD,Myanmar,1,13,0,1,1,Clothing,1,0,29-03-2024 09:44,138.95.1.159,-69.627696,-114.473957
100125,226,55.71,Withdrawal,Morning,Holiday,78,Male,Checking,7,476.47,2,Mobile,Windows,Firefox,1,Jamesberg,NH,Cyprus,1,9,1,1,1,Grocery,1,0,29-03-2024 03:50,14.229.35.190,42.048644,-77.013776
100126,227,170.38,Deposit,Morning,Weekend,34,Male,Checking,1,346.57,4,Laptop,Linux,Edge,0,Jasonside,OH,Ireland,1,10,1,1,0,Grocery,1,0,23-03-2024 13:46,156.28.134.27,-12.459782,-125.07982
100127,228,197.13,Payment,Night,Holiday,67,Female,Business,9,162.34,1,Mobile,Android,Edge,0,Davidland,MD,China,1,9,1,1,0,Travel,0,0,29-03-2024 10:36,207.180.67.208,-31.35614,-81.254756
100128,229,0.7,Payment,Afternoon,Holiday,63,Female,Business,15,290.09,1,Tablet,iOS,Chrome,1,Carriehaven,FL,Kazakhstan,1,10,1,1,0,Electronics,0,0,29-03-2024 16:56,73.181.195.10,-6.577376,53.447962
100129,230,71.49,Transfer,Night,Weekend,41,Male,Checking,1,335.92,1,Laptop,Windows,Firefox,0,North Linda,AZ,Swaziland,0,6,0,1,1,Grocery,0,0,23-03-2024 09:08,63.202.251.82,-67.525465,-53.440563
100130,231,54.03,Transfer,Afternoon,Weekend,60,Male,Business,17,152,4,Tablet,Android,Firefox,0,Randallmouth,GA,Turks and Caicos Islands,1,14,0,1,0,Clothing,1,0,23-03-2024 04:52,140.210.228.249,-26.620218,-18.346583
100131,232,25.12,Deposit,Night,Weekday,27,Male,Checking,9,92.09,1,Laptop,Android,Chrome,0,South Matthewmouth,NY,Zimbabwe,0,1,1,1,1,Grocery,1,0,25-03-2024 16:39,79.67.86.33,-58.077217,110.003806
100132,233,12.77,Withdrawal,Morning,Weekday,48,Male,Checking,15,170.36,2,Tablet,Android,Safari,1,Jessicatown,WY,Northern Mariana Islands,1,12,1,0,0,Restaurant,0,0,25-03-2024 17:23,223.122.29.50,-56.47129,14.847432
100133,234,41.19,Deposit,Morning,Holiday,62,Female,Savings,10,71.42,2,Mobile,iOS,Chrome,0,Heathertown,OK,Mongolia,0,4,1,0,1,Travel,1,0,29-03-2024 07:47,94.26.4.15,-4.019835,-151.162003
100134,235,286.31,Transfer,Afternoon,Weekend,78,Female,Business,3,81.49,2,Laptop,Android,Edge,1,North Stacie,OK,Fiji,1,14,0,1,0,Travel,1,0,23-03-2024 04:30,126.198.23.32,-38.664707,-82.904642
100135,236,39.04,Deposit,Morning,Holiday,37,Male,Business,5,120.46,2,Mobile,Windows,Safari,1,Thomasberg,NM,Korea,0,8,1,0,0,Electronics,1,0,29-03-2024 19:43,175.211.221.10,-84.180479,-22.243992
100136,237,73.15,Withdrawal,Morning,Holiday,33,Male,Savings,2,121.28,3,Mobile,Windows,Safari,1,Adamfort,TN,Guinea-Bissau,0,13,0,1,0,Clothing,0,0,29-03-2024 17:16,53.221.49.29,77.398697,-112.097216
100137,238,121.41,Payment,Morning,Weekend,31,Male,Checking,6,161.58,2,Tablet,iOS,Safari,0,New John,MD,Cote d'Ivoire,0,11,0,1,1,Grocery,1,0,23-03-2024 14:20,118.246.155.219,-18.753049,-94.148318
100138,239,45.2,Payment,Morning,Weekend,20,Female,Business,16,471.84,4,Laptop,Windows,Edge,0,South Kelsey,NH,Netherlands Antilles,0,5,0,1,1,Electronics,1,0,23-03-2024 17:44,82.5.33.170,-8.252394,93.206815
100139,240,356.78,Payment,Evening,Weekend,47,Female,Savings,12,309.12,3,Mobile,iOS,Chrome,1,Cuevasport,PA,Philippines,1,1,0,0,1,Clothing,1,0,23-03-2024 08:41,172.229.61.227,20.450306,-61.347369
100140,241,328.2,Payment,Night,Weekend,35,Male,Checking,17,240.13,1,Tablet,Windows,Safari,0,East Micheleton,MO,Honduras,1,6,1,1,1,Travel,1,0,23-03-2024 16:40,76.164.243.44,0.03768,-145.539304
100141,242,29.01,Transfer,Night,Holiday,76,Female,Savings,12,303.71,2,Tablet,Android,Firefox,1,East Russellburgh,HI,British Indian Ocean Territory (Chagos Archipelago),0,1,0,1,1,Restaurant,0,0,29-03-2024 23:08,181.17.103.140,7.46192,141.905187
100142,243,68.77,Transfer,Evening,Holiday,23,Female,Savings,17,52.57,1,Mobile,Windows,Firefox,0,East Richardbury,FL,Equatorial Guinea,1,1,1,1,0,Grocery,1,0,29-03-2024 12:48,62.10.225.150,-41.732059,-126.09138
100143,244,35.79,Withdrawal,Morning,Holiday,37,Male,Savings,7,452.64,2,Mobile,Android,Safari,1,Port Moniqueside,NM,Russian Federation,1,14,1,0,1,Clothing,1,0,29-03-2024 07:39,220.209.174.210,-11.497734,85.97374
100144,245,33.52,Withdrawal,Night,Weekend,52,Female,Savings,16,289.54,2,Mobile,iOS,Chrome,0,New Jordan,MO,Monaco,0,1,0,1,1,Clothing,1,0,23-03-2024 13:31,156.29.163.34,-52.817081,-56.013491
100145,246,3.76,Withdrawal,Night,Weekday,36,Female,Checking,18,253.24,3,Tablet,Linux,Edge,1,Lake Denise,PA,Svalbard & Jan Mayen Islands,0,14,0,1,1,Grocery,1,1,25-03-2024 08:00,150.204.231.132,3.792098,92.039627
100146,247,94.05,Withdrawal,Night,Holiday,43,Female,Savings,8,473.72,2,Laptop,Android,Safari,1,Jackieshire,NV,Congo,1,7,0,0,1,Travel,1,0,29-03-2024 04:02,53.203.84.19,28.555151,-74.326062
100147,248,69.85,Deposit,Afternoon,Weekday,52,Female,Checking,18,378.68,2,Tablet,Android,Edge,1,South Ralphbury,OR,Saint Barthelemy,0,10,0,0,0,Electronics,1,0,25-03-2024 11:26,154.62.46.228,8.714941,-57.948609
100148,249,5.29,Withdrawal,Evening,Weekday,29,Female,Savings,2,201.84,0,Mobile,Linux,Firefox,0,West Becky,OR,Cambodia,1,11,1,0,0,Grocery,1,0,25-03-2024 20:34,52.148.45.39,-77.029091,94.869497
100149,250,32.66,Payment,Afternoon,Weekday,25,Female,Savings,9,471.27,4,Tablet,Linux,Firefox,0,Cooperchester,LA,Iran,0,12,1,1,0,Clothing,0,0,25-03-2024 14:26,48.241.204.139,-74.833375,-177.70604
100150,251,238.89,Payment,Afternoon,Weekend,74,Male,Business,16,433.4,4,Laptop,Windows,Safari,1,Jasmineburgh,NJ,Palestinian Territory,0,7,0,0,1,Travel,0,0,23-03-2024 15:48,103.195.99.167,64.780744,176.594367
100151,252,27.39,Payment,Evening,Weekend,74,Male,Business,17,479.54,1,Tablet,iOS,Edge,1,North Chrisview,LA,Cote d'Ivoire,1,8,1,0,1,Grocery,0,0,23-03-2024 18:32,117.231.137.253,-18.094476,126.486657
100152,253,15.65,Deposit,Night,Holiday,54,Male,Business,10,93.3,1,Tablet,Windows,Chrome,0,Howechester,PA,Egypt,0,6,1,0,1,Electronics,0,1,29-03-2024 13:24,77.169.22.128,79.896992,-143.650441
100153,254,67.23,Withdrawal,Afternoon,Holiday,66,Female,Business,1,479.88,3,Tablet,iOS,Firefox,0,South Debbieport,VA,Chad,1,11,0,1,0,Travel,1,0,29-03-2024 03:54,91.249.169.169,69.943519,-120.308771
100154,255,424.4,Payment,Night,Weekend,27,Female,Savings,18,294.3,1,Tablet,Linux,Edge,0,Lake Shawnview,GA,Kazakhstan,0,10,1,0,1,Restaurant,1,0,23-03-2024 08:11,97.13.169.91,5.205235,-129.302529
100155,256,27.71,Payment,Afternoon,Weekend,38,Female,Savings,15,352.5,0,Tablet,Android,Chrome,0,Ralphport,PA,Ecuador,0,6,1,1,0,Restaurant,1,0,23-03-2024 14:50,13.86.27.25,22.25709,137.099901
100156,257,111.52,Payment,Night,Weekday,66,Male,Checking,9,145.51,1,Mobile,iOS,Edge,1,Reneeborough,AL,Liechtenstein,1,14,0,1,0,Electronics,0,0,25-03-2024 07:13,167.19.13.138,64.996117,159.169797
100157,258,143.39,Payment,Morning,Weekend,58,Male,Savings,3,113.18,2,Laptop,iOS,Firefox,1,Batesside,IL,Ecuador,1,6,0,1,0,Grocery,0,0,23-03-2024 19:45,137.77.223.207,22.350447,-59.063467
100158,259,27.13,Transfer,Morning,Weekend,62,Female,Checking,16,85.72,1,Mobile,iOS,Firefox,1,Craigport,CO,Madagascar,1,1,1,1,0,Travel,0,0,23-03-2024 00:11,87.219.176.146,-77.932371,-119.397346
100159,260,130.27,Withdrawal,Morning,Weekend,59,Female,Savings,15,240.04,1,Tablet,Linux,Safari,1,West Brent,VT,Bermuda,0,2,1,0,1,Clothing,0,0,23-03-2024 18:03,96.157.199.230,-78.478291,-175.917205
100160,261,45.85,Withdrawal,Evening,Weekend,46,Female,Savings,2,149.61,2,Tablet,Linux,Edge,1,South Patrick,IN,Saint Vincent and the Grenadines,0,12,0,0,0,Electronics,0,0,23-03-2024 06:01,105.183.173.151,-50.109636,-53.561243
100161,262,100.05,Deposit,Morning,Weekday,48,Female,Checking,10,86.73,0,Tablet,Windows,Firefox,0,Maryborough,TN,Saint Helena,0,3,1,1,0,Clothing,1,0,25-03-2024 00:51,160.215.8.203,45.031831,120.9381
100162,263,100.38,Transfer,Afternoon,Holiday,57,Female,Business,4,479.78,4,Laptop,Android,Edge,1,West Robertport,DE,Korea,0,8,1,1,1,Restaurant,1,1,29-03-2024 00:43,33.159.52.207,14.898226,109.888359
100163,264,76.74,Deposit,Night,Weekday,24,Male,Savings,19,380.03,0,Mobile,Android,Safari,1,Marshallmouth,MD,Netherlands,1,8,1,1,0,Grocery,1,0,25-03-2024 18:37,37.223.234.168,-89.067467,-10.084829
100164,265,9.46,Payment,Night,Weekend,51,Male,Business,17,283.03,0,Mobile,Windows,Firefox,0,Barnesport,GA,Guinea-Bissau,1,1,1,0,0,Electronics,0,0,23-03-2024 22:49,156.207.158.76,-89.907082,-151.491632
100165,266,180.36,Deposit,Night,Weekend,51,Female,Checking,10,384.51,3,Tablet,iOS,Firefox,1,North Brittany,AL,Isle of Man,0,5,0,0,1,Clothing,0,0,23-03-2024 01:46,219.152.237.124,12.746047,-148.488675
100166,267,38.68,Payment,Night,Holiday,47,Male,Savings,6,325.16,3,Mobile,Linux,Chrome,0,Aliciaberg,WA,Greenland,1,4,0,0,1,Restaurant,0,0,29-03-2024 02:01,76.225.142.147,22.068984,166.906655
100167,268,20.64,Payment,Afternoon,Holiday,21,Female,Checking,1,130.11,2,Laptop,Android,Safari,0,Lake Frances,CT,Burundi,1,1,1,1,1,Electronics,1,1,29-03-2024 21:14,3.43.230.125,54.509942,-149.591862
100168,269,4.16,Withdrawal,Night,Holiday,58,Male,Savings,11,335.05,3,Mobile,Android,Edge,0,Lake Michael,CA,Trinidad and Tobago,1,6,0,1,0,Clothing,1,1,29-03-2024 22:06,180.116.152.148,28.65381,-97.005827
100169,270,89.38,Withdrawal,Afternoon,Weekday,47,Female,Checking,16,356.46,4,Tablet,Android,Edge,1,East Teresaside,OR,Uganda,0,13,1,0,0,Grocery,0,0,25-03-2024 11:47,107.139.22.7,1.912833,92.419566
100170,271,113.19,Withdrawal,Afternoon,Holiday,42,Female,Checking,7,156.86,2,Mobile,iOS,Chrome,0,Karenshire,GA,Belgium,1,7,1,0,0,Electronics,1,0,29-03-2024 22:34,102.93.210.198,16.084775,-145.907298
100171,272,1.67,Withdrawal,Night,Weekend,31,Female,Business,3,194.07,3,Mobile,Windows,Safari,0,East Ryanbury,SD,Tunisia,1,12,1,1,0,Restaurant,1,0,23-03-2024 14:46,66.188.206.210,-69.625109,-68.056006
100172,273,71.76,Withdrawal,Night,Weekend,41,Female,Business,14,222.49,1,Mobile,Windows,Edge,0,Ericamouth,WA,Mauritius,1,1,0,0,1,Electronics,1,0,23-03-2024 07:25,133.226.53.85,74.978126,56.024712
100173,274,25.68,Transfer,Night,Weekend,60,Male,Business,4,321.15,3,Mobile,Android,Edge,1,North Debbieberg,IN,Zambia,1,13,0,1,0,Electronics,0,0,23-03-2024 14:58,126.98.149.169,13.546243,25.223494
100174,275,103.61,Withdrawal,Afternoon,Weekday,48,Female,Savings,9,107.06,4,Laptop,iOS,Chrome,0,Cooperton,PA,Liechtenstein,0,1,0,1,0,Grocery,1,0,25-03-2024 14:33,128.149.124.22,-42.913471,70.298029
100175,276,19.16,Deposit,Evening,Holiday,70,Female,Checking,15,384.57,3,Tablet,Linux,Firefox,0,North Jesseton,ID,Azerbaijan,0,11,1,1,1,Electronics,1,0,29-03-2024 21:10,130.21.102.239,45.467459,144.518845
100176,277,117.42,Payment,Afternoon,Holiday,79,Female,Business,12,205.71,2,Mobile,Android,Edge,0,Teresaborough,AR,Somalia,0,6,1,0,0,Restaurant,0,0,29-03-2024 17:08,74.22.139.132,58.409311,-151.497539
100177,278,48.9,Withdrawal,Evening,Holiday,56,Female,Savings,16,361.3,1,Mobile,Windows,Safari,1,New Lisa,MO,Comoros,0,14,1,0,1,Electronics,0,0,29-03-2024 04:14,221.207.221.178,18.730242,-18.568628
100178,279,276.03,Transfer,Night,Holiday,45,Male,Business,19,469.8,2,Mobile,iOS,Edge,0,Thomasfort,GA,Guinea,1,14,0,0,1,Travel,1,0,29-03-2024 07:30,144.151.195.81,-38.760783,-23.770889
100179,280,14.79,Deposit,Afternoon,Weekend,42,Male,Savings,14,441.44,1,Laptop,Windows,Edge,1,Santosville,MS,New Caledonia,0,3,0,0,0,Clothing,0,0,23-03-2024 11:04,91.255.71.57,-81.240244,-131.774762
100180,281,41.71,Deposit,Night,Weekday,36,Male,Checking,4,381.91,1,Tablet,Android,Safari,0,Watkinston,IN,Uruguay,1,5,0,1,1,Clothing,1,0,25-03-2024 15:17,162.207.13.42,-78.948484,-179.803912
100181,282,12.04,Payment,Evening,Holiday,21,Female,Checking,6,137,4,Laptop,Linux,Safari,1,Loweside,AR,Tokelau,1,11,1,1,0,Travel,1,0,29-03-2024 10:06,168.58.7.218,-35.084385,-174.971553
100182,283,258.62,Deposit,Evening,Weekend,51,Male,Checking,11,379.43,0,Tablet,Windows,Firefox,0,Tammiemouth,CT,Algeria,1,6,0,0,0,Electronics,1,0,23-03-2024 00:09,94.30.182.78,-75.664909,-65.874602
100183,284,209.83,Deposit,Afternoon,Weekend,49,Female,Savings,4,336.11,4,Mobile,iOS,Edge,1,Bruceland,AR,Turks and Caicos Islands,0,3,0,0,1,Grocery,1,0,23-03-2024 18:32,140.197.222.244,12.89745,105.426405
100184,285,29.83,Deposit,Afternoon,Weekday,42,Male,Checking,8,397.65,0,Tablet,Linux,Firefox,1,Jefferyhaven,NV,Canada,0,12,1,1,0,Travel,1,0,25-03-2024 20:16,145.70.221.1,-87.890119,111.843414
100185,286,107.88,Deposit,Afternoon,Holiday,72,Male,Savings,9,440.97,0,Tablet,iOS,Safari,0,New Kimberlyview,DE,Slovakia (Slovak Republic),1,10,1,0,0,Travel,0,0,29-03-2024 21:34,13.76.39.207,69.288317,-12.588067
100186,287,169.95,Transfer,Afternoon,Weekday,39,Female,Savings,2,190.16,4,Tablet,iOS,Chrome,0,Mariahview,OR,Barbados,0,3,1,0,0,Clothing,0,0,25-03-2024 03:29,11.55.133.201,48.150761,150.259462
100187,288,81.01,Payment,Morning,Holiday,70,Male,Savings,3,339.94,3,Mobile,Windows,Chrome,0,West Dawnmouth,NV,Benin,0,5,1,1,1,Clothing,0,0,29-03-2024 10:49,203.159.84.34,77.956415,-146.203551
100188,289,75.43,Withdrawal,Morning,Weekday,45,Female,Checking,6,173.81,4,Laptop,iOS,Firefox,1,Andrewport,SC,Ukraine,0,12,0,0,1,Clothing,0,0,25-03-2024 17:33,182.230.197.170,66.821225,-94.624814
100189,290,27.69,Deposit,Night,Holiday,72,Male,Checking,2,205.83,2,Mobile,Windows,Edge,1,West Steven,MO,Uruguay,1,13,0,1,1,Electronics,0,0,29-03-2024 10:52,193.81.138.237,16.958653,90.536203
100190,291,9.77,Transfer,Evening,Holiday,68,Female,Checking,8,284.29,2,Laptop,iOS,Firefox,1,West Territown,KY,Belarus,1,7,0,0,1,Clothing,0,0,29-03-2024 04:24,7.209.112.47,-1.800216,-2.430936
100191,292,227.51,Payment,Evening,Weekday,70,Female,Savings,8,245.37,2,Laptop,Windows,Edge,1,West Louismouth,UT,Burundi,0,11,0,0,1,Travel,1,0,25-03-2024 15:42,21.54.196.72,-76.864567,-83.294291
100192,293,230.68,Withdrawal,Night,Holiday,35,Female,Checking,3,320.28,2,Laptop,Windows,Chrome,0,Watsonbury,ID,Colombia,0,1,1,1,0,Restaurant,1,0,29-03-2024 13:25,130.172.144.159,41.622452,-154.484027
100193,294,100.27,Payment,Night,Weekday,70,Female,Savings,17,391.44,0,Laptop,Linux,Chrome,0,South Gregory,VT,Myanmar,0,1,0,1,1,Grocery,0,0,25-03-2024 15:16,159.142.187.115,-44.693273,40.290855
100194,295,41.4,Transfer,Night,Weekday,24,Male,Checking,11,322.26,0,Laptop,Windows,Firefox,1,Nicoleland,KY,Madagascar,1,11,0,1,1,Electronics,0,0,25-03-2024 17:53,147.20.106.22,-28.705165,50.257827
100195,296,42.96,Transfer,Morning,Holiday,28,Female,Savings,3,486.41,4,Mobile,iOS,Edge,1,Tylerstad,CA,Tunisia,0,9,0,1,0,Electronics,1,0,29-03-2024 07:09,189.199.225.14,-52.376949,-136.02089
100196,297,129.45,Transfer,Night,Holiday,59,Male,Business,12,382.15,1,Mobile,Windows,Edge,1,West Derektown,VA,Kazakhstan,1,10,1,1,1,Clothing,0,0,29-03-2024 20:31,133.149.206.122,25.632845,73.338903
100197,298,227.41,Deposit,Evening,Weekday,28,Female,Checking,14,493.26,1,Laptop,Linux,Edge,0,Whitneytown,MN,Korea,0,13,0,1,1,Electronics,1,0,25-03-2024 03:55,21.240.205.17,-23.050229,-21.492586
100198,299,218.11,Transfer,Night,Weekend,72,Female,Checking,1,384.55,0,Tablet,iOS,Edge,1,West Stephaniemouth,MI,Guinea-Bissau,1,8,1,1,0,Restaurant,0,0,23-03-2024 23:26,114.131.198.200,-1.167498,94.525755
100199,300,151.36,Withdrawal,Afternoon,Weekday,26,Female,Savings,12,278.56,3,Mobile,Linux,Chrome,1,New Autumnmouth,MA,Myanmar,1,8,0,0,0,Travel,1,0,25-03-2024 11:07,135.113.48.51,45.038293,42.850556
100200,301,102.73,Deposit,Evening,Weekend,52,Female,Savings,18,234.95,0,Laptop,Android,Chrome,1,East Jennifer,NY,Turks and Caicos Islands,1,6,0,0,1,Travel,0,0,23-03-2024 00:28,189.135.248.100,18.712392,143.103106
100201,302,8.79,Payment,Evening,Weekend,73,Male,Savings,4,381.05,3,Laptop,iOS,Chrome,0,Lake Zachary,AR,Saint Pierre and Miquelon,0,10,0,0,1,Electronics,0,0,23-03-2024 09:58,117.174.50.46,11.478368,23.998101
100202,303,17.63,Withdrawal,Evening,Weekday,54,Male,Business,3,359.21,1,Tablet,Android,Firefox,0,Gonzalezfort,CO,Faroe Islands,0,7,1,0,0,Clothing,1,0,25-03-2024 00:57,211.37.243.128,24.016123,-58.596291
100203,304,228.82,Deposit,Morning,Weekday,40,Female,Checking,17,350.94,0,Tablet,iOS,Chrome,1,South Christinaland,ND,Faroe Islands,1,12,0,1,0,Electronics,0,0,25-03-2024 03:20,57.172.177.133,12.05652,-41.51241
100204,305,93.25,Transfer,Morning,Weekday,50,Male,Savings,13,374.8,4,Laptop,Android,Safari,1,Hawkinsstad,LA,Paraguay,1,6,1,0,0,Electronics,1,0,25-03-2024 09:41,129.220.192.168,-67.7938,42.696517
100205,306,0.92,Payment,Evening,Weekend,18,Male,Business,17,442.48,2,Tablet,Windows,Firefox,1,West Lauren,IL,Brazil,0,3,1,1,0,Grocery,0,0,23-03-2024 01:28,51.206.107.100,-72.104332,54.951985
100206,307,10.7,Transfer,Afternoon,Weekday,37,Female,Business,17,152.49,1,Mobile,Android,Safari,0,Anneport,MA,Poland,0,13,0,0,0,Grocery,0,1,25-03-2024 20:19,27.78.98.212,-35.178524,-1.75244
100207,308,108.92,Withdrawal,Evening,Weekday,22,Male,Savings,19,304.2,0,Laptop,Linux,Edge,0,Thomashaven,ME,Namibia,0,7,1,1,0,Travel,0,0,25-03-2024 07:23,10.23.157.106,86.348724,166.2906
100208,309,0.51,Withdrawal,Morning,Holiday,46,Female,Checking,5,321.49,0,Mobile,Linux,Safari,1,Emmaport,TX,Tanzania,1,7,0,1,1,Clothing,0,0,29-03-2024 20:58,92.59.68.171,5.290791,-8.839318
100209,310,17.53,Deposit,Afternoon,Holiday,43,Female,Savings,8,181.79,2,Laptop,Android,Edge,1,Jamieland,OK,French Guiana,0,6,0,1,1,Travel,1,0,29-03-2024 16:04,44.40.169.26,-20.48048,-41.088428
100210,311,79.57,Withdrawal,Evening,Holiday,68,Male,Savings,2,494.58,1,Mobile,Windows,Chrome,0,West Raymondville,VT,Jersey,0,3,0,1,0,Electronics,0,0,29-03-2024 02:41,139.10.88.111,-51.755833,108.679954
100211,312,117.73,Payment,Morning,Weekday,55,Male,Savings,9,403.49,4,Laptop,Android,Safari,0,Knightstad,KS,New Zealand,1,11,1,1,1,Travel,0,0,25-03-2024 07:13,202.197.224.151,-53.607869,6.03008
100212,313,105.54,Deposit,Afternoon,Weekday,20,Female,Business,7,194.57,4,Mobile,iOS,Firefox,0,North Kristen,NC,Czech Republic,0,2,0,0,0,Grocery,0,0,25-03-2024 15:22,199.110.193.221,84.265458,-61.071467
100213,314,25.39,Payment,Night,Weekday,38,Female,Business,16,211.3,4,Tablet,iOS,Edge,0,Deanview,WA,Anguilla,1,1,1,1,0,Restaurant,0,0,25-03-2024 00:34,148.50.149.16,76.372104,-76.572764
100214,315,124.54,Transfer,Night,Weekend,76,Female,Checking,12,373.22,1,Laptop,Android,Firefox,1,East Maria,SC,United States Minor Outlying Islands,0,9,1,0,0,Restaurant,0,0,23-03-2024 21:16,204.143.113.204,0.274289,-83.496542
100215,316,27.08,Payment,Evening,Weekend,30,Male,Business,5,55.17,4,Laptop,Android,Firefox,1,Williamsstad,MN,Venezuela,1,13,0,1,1,Electronics,1,0,23-03-2024 08:15,50.126.9.65,-58.955979,-46.878716
100216,317,39.36,Payment,Night,Holiday,48,Female,Savings,6,258.82,3,Laptop,iOS,Firefox,1,Garciastad,VA,Iran,1,7,0,0,1,Electronics,0,0,29-03-2024 11:23,151.217.85.249,84.595919,141.167172
100217,318,137.24,Withdrawal,Morning,Weekend,34,Female,Business,17,204.4,0,Laptop,iOS,Chrome,0,Lopezchester,WI,Kazakhstan,1,5,1,1,0,Electronics,0,0,23-03-2024 10:54,86.213.20.165,42.291019,0.164107
100218,319,104.88,Transfer,Afternoon,Weekend,52,Female,Checking,15,434.3,3,Mobile,Android,Firefox,0,North Michael,VT,Anguilla,0,5,1,1,1,Travel,1,0,23-03-2024 07:33,206.170.169.175,-3.034036,-159.525057
100219,320,189.2,Withdrawal,Evening,Weekend,40,Female,Savings,10,406.08,1,Laptop,Windows,Safari,0,New Lydia,KY,Finland,0,4,0,1,0,Travel,0,1,23-03-2024 19:48,47.22.55.6,-85.694934,-111.043762
100220,321,107.18,Transfer,Afternoon,Holiday,20,Female,Savings,3,199.44,4,Tablet,Windows,Chrome,0,Martinezfort,SC,French Polynesia,1,14,0,0,1,Grocery,0,0,29-03-2024 17:01,187.82.50.72,33.289778,-140.823636
100221,322,84,Transfer,Afternoon,Holiday,70,Male,Business,7,439.16,4,Mobile,iOS,Edge,1,Garychester,MS,New Caledonia,0,9,0,1,0,Travel,1,0,29-03-2024 23:20,122.255.113.177,-31.771861,110.646349
100222,323,9.84,Payment,Afternoon,Weekend,72,Male,Business,2,461.12,4,Laptop,Linux,Edge,1,Shawton,IL,Samoa,0,4,0,1,0,Grocery,1,0,23-03-2024 03:47,139.13.198.28,26.604666,-162.12134
100223,324,45.84,Withdrawal,Morning,Weekday,62,Male,Checking,13,298.61,2,Laptop,Windows,Firefox,1,West Lisahaven,AZ,Ireland,1,7,0,0,0,Restaurant,1,0,25-03-2024 15:52,96.17.239.114,20.839172,59.956836
